"","team2","Season","team1","Margin","Won","Team.x","Conference.x","Team.y","Conference.y","Rank.x","AdjEM.x","AdjOE.x","AdjDE.x","AdjT.x","Luck.x","SOS.x","OppAdjOE.x","OppAdjDE.x","NonConSOS.x","eFGPct.x","TOPct.x","ORPct.x","FTRate.x","OppeFGPct.x","OppTOPct.x","OppORPct.x","OppFTRate.x","FGPct3.x","FGPct2.x","FTPct.x","BlkPct.x","StlPct.x","AssistPct.x","PctFGA3.x","OppFGPct3.x","OppFGPct2.x","OppFTPct.x","OppBlkPct.x","OppStlPct.x","OppAssistPct.x","OppPctFGA3.x","PctPtsFrom1.x","PctPtsFrom2.x","PctPtsFrom3.x","OppPctPtsFrom1.x","OppPctPtsFrom2.x","OppPctPtsFrom3.x","WinPct.x","SRS.x","PPG.x","FGMPG.x","FGPCT.x","FGM3PG.x","ORBPG.x","TRBPG.x","AstPG.x","StlPG.x","BlkPG.x","TOPG.x","ASTtoTO.x","OppFGMPG.x","OppFGPCT.x","OppFGM3PG.x","OppORBPG.x","OppTRBPG.x","OppAstPG.x","OppStlPG.x","OppBlkPG.x","OppTOPG.x","OppASTtoTO.x"
"14",1107,2013,1181,12,1,"duke","ACC","albany","AE",-2.72012336156725,2.90469889145104,2.71625332237259,-1.70851627986756,1.55085176094635,-1.11761847465832,2.83299288509443,2.91728968055503,-1.81078803276368,4.53646044249905,1.65442560150176,-2.59336960439448,-0.747969422106152,-0.192820736566186,-1.1609958536537,0.201323732160413,1.46018642371697,0.835342132080202,1.07269023587917,1.46867707459585,-0.00102242363001392,-1.28667720616465,-1.88084208256513,0.315392236247529,0.0310497066250166,-1.93650793199367,-0.478243807536226,3.01648090869405,0.964836386823096,0.329283729805963,-1.43569577816491,-2.12759665635105,-0.820199069317279,0.314025649589774,0.0952712183754982,1.68420563230256,1.35950455604362,-2.75804255714704,1.42843774332189,2.91444237243,2.5366671534518,2.47920715305484,1.65838497263972,1.06106142719454,-0.296479991113151,0.569540233170121,1.66200822096288,0.652443333705141,1.34010005524775,-1.6389290733203,2.5250347350142,0.677446995998183,-0.42861473217674,-1.85064007114821,1.73184867127998,1.71022564400112,-0.726636550248435,-1.21667609288931,-0.562369359025411,0.790392743558063,-1.10665079250509
"15",1107,2014,1291,-7,0,"mount st. mary's","NEC","albany","AE",0.926531346276763,-0.517805608896093,0.727763564330456,1.57098328137776,1.87507301655848,0.586516689694726,0.0717826139521147,0.316639217801873,0.154940723551043,0.767375384797885,1.01916376783034,-1.37875426507365,-1.05957117370583,-1.14352245067263,2.26830799168181,0.208906961392227,1.66739135719495,0.931978733940454,-0.228815830468272,1.14022195416001,-0.37348262770806,0.197611455367865,-0.702653210919586,-0.60903745127178,3.20743309830162,-0.677942588209426,3.17324395410386,0.549382716089376,-0.653720150641804,0.776493666786992,-1.84247504311986,-3.47645137601322,-1.68227805049486,-2.12589372833088,2.72488569596237,0.426571277860623,3.57690066664489,-4.1291465763224,-0.837425953622478,-0.571483453369226,1.97036932872743,1.53063826672184,-0.149754298776229,3.23130041667108,-0.0890582555489952,-0.922274025227492,0.366909617415552,1.15124408472404,-0.00308497805211949,-0.483835186018812,0.583782761265717,3.50465601763237,3.71965736250914,-2.52873766670188,0.892980998551045,2.23822511932725,0.591507101625704,0.0784716531307643,-0.506473777355433,0.879491642466943,-0.432672748589008
"17",1112,2004,1371,4,1,"seton hall","BE","arizona","P10",-0.0868989809717628,0.0886215623549578,-1.06932820105481,-1.41925621131813,-2.29514950175927,1.47093225638681,0.432964301690659,0.127469110901679,-0.592382626695427,-1.41593478959177,-1.27615323307897,-0.123658689155491,-1.0984073452636,0.25406804645783,-2.25574247374385,-0.359683306144093,-0.629388856412097,1.13532821742723,-1.49886036293712,-0.798804611581929,-2.01879031440598,3.16811500453358,-0.252248774988102,-1.79482833482415,0.124251814543702,-2.75886845431139,-1.24657829239348,0.502305734735097,-1.10616875497798,0.399447411312934,-1.60831194210695,-1.3603671282197,0.0568231945559832,0.131861213708672,-0.0944669481819567,1.83212502630607,0.728265687242782,-2.18688503048872,0.0280606571530684,-0.162909587568727,-3.08360460220248,-2.73577696063857,-1.20778988035134,-1.19468914150775,NA,-0.894548450251801,-3.11105597862271,-0.162065798054286,-1.17344397185032,-1.08158471011073,-1.27421900498717,-3.08281673892413,-1.77704922940113,NA,NA,-0.386994786549565,NA,NA,NA,NA,NA
"18",1112,2005,1228,0,1,"illinois","B10","arizona","P10",-0.230239188161902,1.20594312166237,1.04312820447568,-0.787792348583385,-1.49948096427558,-0.823773742222792,-0.0598263854294037,-0.288913149610658,-0.178285305361315,-0.682237119470291,1.02700745268672,-1.88030427248905,-1.35565244266052,-0.389640210845323,-0.871321892977107,-0.0287561453088176,-1.25688338589213,0.358430634249986,-0.428514512228216,1.31504065320493,-1.42534275048967,0.968708864925902,-1.62288735418589,1.89293222670605,2.01679039975605,0.580366689674247,-1.31711741231437,-1.50822638820245,-0.490839020442715,0.246315672721523,-0.646367578098877,-0.706981420221594,-1.06974189314614,-1.29131050910363,1.68684119265121,0.340864067603906,-0.125225864551393,-0.12065243454611,1.32719483772254,0.83242592803996,-0.568024997567569,-0.568222905492754,0.321120951625122,1.47424473419738,NA,-0.850198309336983,1.18846651115421,-0.203902537320055,-0.617491403590207,-2.27191194381966,2.96671114315026,-1.89064653056603,-0.872139302630708,NA,NA,-0.626437956354895,NA,NA,NA,NA,NA
"19",1112,2009,1156,-14,0,"cleveland st.","Horz","arizona","P10",0.652877918853139,-0.517079828585791,-2.07245903917172,-1.55458325419586,-0.179747647255634,-0.243805835036246,-1.55755924779828,-1.53372074625226,1.09625005609921,0.361457355438156,-2.38683891405856,-0.175694182015556,-0.532310961545856,-0.172715995229661,-1.87687254167045,2.43094513061186,0.100605690610784,2.16822907621154,-3.30121356316806,-1.27628882886547,-1.03420318369713,2.7835294128049,0.89522026370833,0.144934450451319,-0.0905006949103723,-1.01671225381117,-1.62002918626387,0.0316180654105518,0.0268796065218029,2.11507715803178,-1.61489036754379,-2.82683619791135,0.363979564201635,0.641323511728727,-0.728025543316927,2.61854088683976,0.966346720435849,-3.04636710579806,0.970043990289022,-0.720911193363923,-1.22532763876076,-0.911949536622969,-1.88889340092426,-0.946453298044954,NA,0.113414643698923,-0.274227544146922,1.81632441478916,0.145326975467607,-0.188015567833464,-0.0547076056483646,-2.50694449055296,-1.24324450397231,-3.83798534105467,NA,0.864791584396485,NA,NA,NA,2.12675511089396,NA
"20",1112,2009,1257,39,1,"louisville","BE","arizona","P10",-0.618501243184469,1.13716209198138,-0.96404755365774,-3.0080691538081,0.764800275456166,1.12173493633825,-0.199106070315515,-0.0839764080260487,0.322408517102607,-0.127524797517279,-0.113668077416095,0.262265076277035,-0.246315842602495,-1.27348821334017,-2.81993109913772,1.98530263207366,-0.800467207693767,0.854500518089428,-0.80938967665082,0.0952314502885004,-2.7363234193477,1.48781868251399,1.06719008262783,1.25410650218722,1.59832268519311,-1.93626466938813,-2.34848182354602,-0.482532172699672,2.10088932901202,2.00159673974131,-1.57270130558238,-2.7439264338782,-2.04213660204458,-0.646281857069125,1.53370937975957,1.4910021131869,1.54298803843328,-2.75611165981361,2.35298632781185,1.18373946130858,0.368423037477212,0.711894036977189,-0.72418147788506,1.65671530598652,NA,1.27703556445953,1.42985668833984,2.12473738989133,2.38157109973009,0.721244939623106,0.471672327541543,-1.62584027429468,-2.00588132273238,-3.28282085804096,NA,1.45809204093101,NA,NA,NA,2.24512212547105,NA
"21",1112,2011,1400,-1,0,"texas","B12","arizona","P10",-0.299192439685616,0.703989927553309,-0.383406375759224,-1.59809640041935,0.0625147468073498,-2.87819306086938,0.063748056392407,0.00146963652412421,-0.0808312778978286,0.489454942298171,-1.51335389276036,-0.72784448517761,0.893931858863924,-0.159463702688301,-2.57904706511802,0.0125165128007971,0.239854014691697,-1.02870974927448,-0.849253032800347,-1.05216082813546,-2.63068637373433,-2.00014363329638,-0.809118009012076,-0.904012060455293,-2.01704627965012,0.144097851732571,-3.04397104467506,0.230014983081311,1.64576272884422,0.34910938995643,-2.2953922659289,-0.711454560547952,-0.611463020634027,2.16535652392538,-1.72529543045206,-0.207874322029918,-0.079344163743496,0.24394720958959,-0.203492672984356,0.572378824779322,-0.315451555199195,0.497105245637568,-0.647768542689681,-1.78475228523468,1.76310070429707,1.86120260720838,-0.378414774203184,0.340671379096807,1.95131794538898,-0.558178507335639,0.148549173395771,-1.11594265922291,-2.72061020812259,-0.20029861513588,1.44151254157973,1.33112541690126,-2.45069599800252,-0.638551905745586,-0.807741197563962,0.174417524219311,-1.99939268468183
"22",1112,2011,1163,2,1,"connecticut","BE","arizona","P10",-0.194981032961222,0.459314896011989,-0.348768516836911,-1.15236072453826,-0.346789353034429,-0.359005775747459,0.948408300039223,0.681961876916016,-0.886916214352627,0.367209404059312,-2.29720590539569,-0.776506624987897,1.17992697780728,-2.09100740616524,-1.72172110378415,-0.554664848975099,1.52215006227894,-1.72108020558208,-2.65103338151281,-1.2004332907467,0.410807162100288,-0.963575049063645,0.480655632884146,-0.923471219257677,-1.3269894146616,1.6928177095464,-2.89828051721863,-0.00368967060515268,2.2614843652085,0.973251690554039,-0.270317291781224,0.974377308126158,-0.955193901526342,2.0365959870456,-1.44995378764274,-1.22629644016798,-1.39738146202334,2.47891414366987,-0.175758870009643,0.179116423418883,-0.851186724175264,0.0845710973536172,-1.60394138801816,-1.68921811386397,1.86907220637748,1.63422853151885,-0.628293590868225,0.772073430855579,2.32770475647032,-0.845202927284542,0.184445407927175,-0.527447118888906,-2.45194196502791,1.92896028617893,2.60440789083206,1.89949615687249,-0.569363594617691,0.359326968876998,0.239701461589926,-0.533629337283355,0.10211204759927
"23",1112,2011,1272,-2,0,"memphis","CUSA","arizona","P10",1.49324375597396,-1.51598840740696,-2.23653182810292,-0.0670912528277812,0.723698292705608,1.24197305965713,-0.87643479668831,-0.767782461310187,0.72525365855697,-0.738686279078271,-1.43496869149683,1.55927608590593,0.295942064709625,-0.886388752383921,-0.735796248250186,0.984827418702335,1.79940326175726,0.480302783703616,-2.65103338151281,0.0228145257960279,-1.9051925028013,0.526492290770905,1.68444436532062,0.399751579304457,-0.764048287960445,1.83801019621644,-1.73275629756718,0.136533121606724,2.19667156138068,2.4484971283302,0.320329575678512,0.725648016026698,-0.955193901526342,1.77907491328603,-1.1942794050341,0.66505892208842,-1.80926811773579,1.4049689935274,-0.853256056963337,-1.33364208216273,-0.901816940922621,-0.0294255457542732,-0.800958346282365,-1.4636948240708,0.767196235658669,0.269102524480197,0.266798576612443,2.42187150775057,2.06576699274635,1.62730743313243,-0.810470107182262,-0.568648224329955,-1.28935615601949,1.34843404977937,2.15709072480504,1.67513073451751,-0.128256829954752,2.00032127903479,1.28384257296204,1.28191238987496,-1.17617462389907
"25",1112,2013,1217,-23,0,"harvard","Ivy","arizona","P12",1.64762554342802,-1.77384109286764,-1.23066684872574,1.50002039006479,-0.752724366243731,1.08938273800574,-1.50339775489083,-1.19330373072245,1.30853015316008,0.263472394175863,0.704263896124031,0.706971040669182,-2.43145733991286,2.52809552186468,1.17341003510716,0.442343350812,1.67915081528713,-0.305482555829688,0.995827781172481,0.349550339418723,-0.707578778245499,0.589901951499252,0.592240403134825,0.598778521941439,-0.74985079886241,-1.16180231412099,2.05913230106415,0.654297772285549,0.0602657630082592,0.656611060707784,0.0396910039321861,-0.751497239423609,1.59781250368739,0.0271960311395996,-0.772816397189285,-0.536844635230152,1.77397101170277,-1.45434299247916,-1.15564164619546,-1.83782626578129,-1.06695140081723,-1.30839161287484,0.915151742547248,-1.09779487785453,-2.29550749751486,-2.37610232890789,-0.325216954194149,0.416158103444683,0.257447975239809,0.1861067842024,-0.33450768227182,0.669437445541188,1.55639032088006,-1.18542660962358,0.711420578426665,0.243209619252963,0.307488936870216,0.356638771029806,-0.0646430763021407,0.214719896994166,0.0226271310879173
"26",1112,2014,1458,0,1,"wisconsin","B10","arizona","P12",0.0388992346072859,-0.466725838730495,1.00164688796423,1.91985397925812,-0.221921413442508,0.0804154215504562,0.356561393054459,0.161171972718214,-0.476832722009146,0.297039792330451,0.61769847129734,-1.51368838706473,-2.14271175569064,0.297600258119058,2.20897660275015,-1.55719817017022,0.080535121502207,-1.25627818274247,0.422128153211608,0.24006529927344,2.42906407378177,0.585223973826181,-0.455993044086122,-1.41845128565914,2.3673608267126,1.0639959562753,2.11400408338687,0.295081883060418,-1.17032838909077,-0.852193057972718,-1.0916048570368,-0.464765893238786,0.965508605763188,-2.59366181502658,1.95365627942274,-1.93591699705217,1.68901388061358,-0.277547144515706,-0.892898568831348,-0.467170827331591,0.0913941443768708,-0.924754919472558,-0.422111215505351,1.88072533864049,-1.95187665470096,-1.62889647822777,-1.57682702683257,-0.861404031490583,-0.996726048292839,-1.3693997343547,0.197090750634771,2.04330723720557,2.40991624692348,0.247629852315076,-0.325392377703224,0.286980121507421,0.266831611811209,-0.547787201997292,-0.575330482284826,-1.45023008925965,1.53530994532404
"27",1112,2016,1455,10,1,"wichita st.","MVC","arizona","P12",-0.113671318132536,0.173777246121782,-0.906169494023194,-1.3454955623144,-0.929383124016026,-1.05867681676429,-0.706968138792178,-1.00333119404544,0.106443772593955,2.13580233920827,-1.83200733754146,-1.62400312006145,-0.871483963858167,-1.3864600229107,-0.579490351942736,2.83542547267413,-0.387018790446587,2.83277016412959,-2.26462065241164,-1.06859726203049,-0.100682073174745,0.133926619482277,-0.688347911674438,0.93993338234597,1.59358240806387,0.579969787528366,-1.26858752546179,-0.0876724968418553,-0.0362349560469358,2.25142955617102,-0.0515631699850985,1.52129791366065,-0.556305156773597,-0.850674026166776,1.05885294959768,2.90474317616349,-3.14798713643115,1.02563337522347,-0.00559841108128419,-0.189494547915841,-1.6356906555366,-1.54938851503478,-2.30037951848635,0.452995922002141,0.0268950734195798,-0.988254740450502,-0.188066477236803,1.76799598129444,-0.961868649507325,-1.89208507136482,1.59968842362685,-3.43039825587655,-1.20305428143046,-0.241260130090817,-1.08601073732106,0.770582558759045,-2.16161322336304,-0.966226196981859,-0.684962855485778,2.1665650384986,-3.14632391672803
"28",1113,2009,1396,-9,0,"temple","A10","arizona st.","P10",0.732624574804181,-1.00813958957495,-1.41160557838753,0.0465344904525465,1.31483733224439,0.234256861219849,-0.88663720626919,-0.856884109420333,0.653528512751467,1.1274431093257,-2.03853215886102,0.189989465118308,0.860663215787939,-2.09314068741397,-0.157754121802638,-0.580771048621086,-0.11406214596382,-0.104554967341033,-0.154053831329316,-2.94896135778515,-1.08926323002956,-1.16508621269551,0.521615410149632,-0.768058596983248,-1.78106756341805,1.54793250195703,-1.05408748593997,-2.95879334992525,1.51594117027407,-0.49832833073956,-0.0710008217379555,-0.805594743208391,-1.64019998135461,1.48099393105788,-0.635031557174214,-0.577267720374725,0.116732088702041,0.306861862715419,-0.770670196670028,-1.06116378318085,-0.193254739413742,0.654601820850531,-1.62535352634392,-0.592708876850184,NA,1.86634867062294,-0.0421749177361942,-0.205964360708847,1.63017271764596,0.658674490403554,-0.635966794224817,0.824759572865546,-0.218165432662887,0.427973485041173,NA,1.561694679101,NA,NA,NA,-0.0693449481541079,NA
"29",1113,2014,1400,2,1,"texas","B12","arizona st.","P12",0.0942551436430686,-0.0993380560716978,0.0805646009706263,0.206105414587634,-0.0886619416169366,2.06977649308427,0.425644245884218,0.786488369042851,0.0441284829443098,0.429133801284494,-1.9618554747815,0.550361603266031,3.91780545605237,0.140152403378018,0.148082256769922,-0.344516847680463,0.0592211037101321,0.679825074806317,-2.45801796746838,-0.719304421496626,-0.666484180273629,-2.38390369955334,1.0415902218369,-1.27743220654488,-2.1236441593338,1.35445774938556,-0.829209799285171,1.87116008032188,0.936936855942902,0.449166335885169,1.47916952494707,2.28444619221141,0.582155337686984,2.34384305689976,-2.41781779998555,0.95927736343958,-2.9363887634635,2.35590854222766,0.423512409657978,-0.126668580034842,-0.253947822793905,0.256724575670942,-0.879419562227429,-2.4347343141829,3.83986890637767,1.95428619180036,-0.782362267057221,0.380533720902223,0.23911396494164,0.454892247397937,-0.995823137824491,-0.788975491066766,-0.761855296877995,2.34642054532068,-0.157440429794809,-1.42643416914562,0.673009668023794,1.03363897214023,-0.947736210416807,-0.363038899190052,0.922292477071147
